Type,ModifyDate,Image,ListingID,Name,Description,ContactName,ContactEmail,ContactPhone,Website,Facebook,Twitter,Instagram,Pinterest,Youtube,Blog,Address,State,City,Street,Zip,Longitude,Latitude,Dates,Products
on-farm market,"Oct 8th, 2014",default-onfarmmarket-4-3.jpg,700007,Whispering Pines Farm,,Tom Westendorf,whisperingpinesfarmohio@gmail.com,937-429-3792,,https://www.facebook.com/WhisperingPinesFarm,,,,,,"4169 Swigart Road, Kettering, Ohio 45440",Ohio,Kettering,4169 Swigart Road,45440,-84.101116,39.674614,,
on-farm market,"Sep 12th, 2014",default-onfarmmarket-4-3.jpg,701057,Foster's Farmhouse LLC,,Sara Moore,moorevols@gmail.com,9373505901,www.fostersfarmhouse.com,,,,,,,"9791 Paragon Rd, Centerville (Montgomery County), Ohio 45458",Ohio,Centerville (Montgomery County),9791 Paragon Rd,45458,-84.185969,39.601443,,
on-farm market,"Sep 16th, 2014",default-onfarmmarket-4-3.jpg,700519,Ruffwing Farms,,,Cindysioux1987@aim.com,740-536-7853,www.ruffwingfarms.com,,,,,,,"2942 Elder Road Ne, Lancaster, Ohio 43130",Ohio,Lancaster,2942 Elder Road Ne,43130,-82.489922,39.763103,,
on-farm market,"Sep 16th, 2014",default-onfarmmarket-4-3.jpg,700693,Kriegs Strawberry Farm Market,,Marsha Krieg,Kriegberries@hotmail.com,440-988-9228,,Marsha Krieg,,,,,,"3175 North Ridge Road, Vermilion, Ohio 44089",Ohio,Vermilion,3175 North Ridge Road,44089,-82.306465,41.383635,,
on-farm market,"Sep 18th, 2014",default-onfarmmarket-4-3.jpg,701086,Dandelion Lane Farm,,Dandelion Lane Farm,info@dandelionlanefarm.com,7022191208,www.DandelionLaneFarm.com,https://www.facebook.com/pages/Dandelion-Lane-Farm,,,,,,"40949 State Route 558, Leetonia, Ohio 44431",Ohio,Leetonia,40949 State Route 558,44431,-80.727259,40.839863,,
on-farm market,"Sep 21st, 2014",default-onfarmmarket-4-3.jpg,700338,Hetrick Honey Bees,,Laura Hetrick,hetrickhoneybees@gmail.com,419-966-1139,www.hetrickhoneybees.com,,,,,,,"9105 Township Road N2, Napoleon, Ohio 43545",Ohio,Napoleon,9105 Township Road N2,43545,-84.039941,41.363336,,
on-farm market,"Sep 23rd, 2014",default-onfarmmarket-4-3.jpg,700605,Link Farms,,Michael Link,Ozzyrule92@aol.com,419-202-7230,,,,,,,,"3602 Lima-Sandusky Rd, Sandusky, Ohio 44870",Ohio,Sandusky,3602 Lima-Sandusky Rd,44870,-82.826537,41.436443,,
on-farm market,"Sep 28th, 2014",default-onfarmmarket-4-3.jpg,701089,Bucher Family Farm,,Kathy Dollman,kathydollman@dollmantech.com,419-877-0755,,,,,,,,"5702 Eber Rd., Whitehouse, Ohio 43571",Ohio,Whitehouse,5702 Eber Rd.,43571,-83.786230,41.536222,,
on-farm market,"Sep 30th, 2014",default-onfarmmarket-4-3.jpg,700510,Covered Bridge Farms/Shimandle Grapes,,Ronald Taylor,coveredbridgefarms@att.net,440-466-8982,www.facebook.com/CoveredBridgeFarms,,,,,,,"1517 Lafevre Road, Geneva, Ohio 44041",Ohio,Geneva,1517 Lafevre Road,44041,-80.958817,41.765378,,
on-farm market,"Sep 30th, 2014",default-onfarmmarket-4-3.jpg,700572,Folck Family Farm,,Bob Folck,robertfolck@yahoo.com,937-828-0233,folckfamilyfarm.net,folckfamilyfarm,,,,,,"6843 State Route 54, Mechanicsburg, Ohio 43044",Ohio,Mechanicsburg,6843 State Route 54,43044,-83.636557,40.0222168,,
on-farm market,"Sep 8th, 2014",default-onfarmmarket-4-3.jpg,701034,Rufener Hilltop Farms,,Lana Rufener,,330-628-1082,rufeners.com,,,,,,,"1022 State Route 43, Mogadore, Ohio 44260",Ohio,Mogadore,1022 State Route 43,44260,-81.347054,41.017294,,
