Type,ModifyDate,Image,ListingID,Name,Description,ContactName,ContactEmail,ContactPhone,Website,Facebook,Twitter,Instagram,Pinterest,Youtube,Blog,Address,State,City,Street,Zip,Longitude,Latitude,Dates,Products
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701867,Robinson's Apple Barn,"Small local farm offering apples, fresh baked goods, local produce, jams and jellies, maple syrup and local honey.",,,440-466-6780,https://www.therobinsonsapplebarn.com/,,,,,,,"5205 State Route 307 E, Geneva, OH 44041, United States",Ohio,Geneva,5205 State Route 307 E,44041,-80.94043,41.75978,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701868,Schaefer Family Farm,Family farm offering premium quality grain fed beef. ,,,330-503-3004 or 330-,https://www.facebook.com/p/Schaefer-Family-Farm-Beef-100046791086153/,,,,,,,"6855 W South Range Rd, Salem, OH 44460-9225, United States",Ohio,Salem,6855 W South Range Rd,44460-9225,-80.78051,40.94048,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701869,Kuner's Fruit Farm,Orchard with local fruit available seasonally. Must call ahead for availability.,,,330- 896-1391,http://ohioproud.org/farm-markets-all/farmers-market-search/find-farm-market/#!biz/id/57f56c58178f4e557a7b2682/Contact,,,,,,,"5424 S Arlington Rd, Clinton, OH 44216-9657, United States",Ohio,Clinton,5424 S Arlington Rd,44216-9657,-81.49653,40.92344,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701870,Stearns Homestead,"This forty eight-acre farm has lots of animals, as well as several historic museum houses and a Yankee barn, loaded with antiques and historic items. The Stearns House, built in the 1850s and the Gibbs House, built in 1920, are furnished with original antiques. Our farmers market stand will feature our own produce from our gardens, local honey and fresh chicken and duck eggs. ",,StearnsHomestead@gmail.com,,http://www.stearnshomestead.com/,,,,,,,"6975 Ridge Rd, Parma, OH 44129-5634, United States",Ohio,Parma,6975 Ridge Rd,44129-5634,-81.7343,41.37509,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701871,Angiuli's Farm Market,,,carlangiuli@aol.com,330-533-2046,https://www.facebook.com/angiulifarm/,,,,,,,"9600 Columbiana Canfield Rd, Canfield, OH 44406-9460, United States",Ohio,Canfield,9600 Columbiana Canfield Rd,44406-9460,-80.75672,40.98012,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701872,Angry Dad's Jerky,,Sonia Williamson,soniacassandra91@icloud.com,614-940-6142,https://www.angrydadsjerky.com/,,,,,,,"13436 Cedar Rd, Thornville, OH 43076, United States",Ohio,Thornville,13436 Cedar Rd,43076,-82.48284,39.91674,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701873,Ashbaugh Family Farm,,Kelsey Ashbaugh,kelseynkrisashbaugh@gmail.com,419-822-7797,https://m.facebook.com/AshbaughFamilyFarmsLLC/ ,,,,,,,"4441 Bauman Hill Rd SE, Lancaster, OH 43130-9455, United States",Ohio,Lancaster,4441 Bauman Hill Rd SE,43130-9455,-82.51819,39.68382,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701874,Backyard Bulls Farm,,,,,,,,,,,,"5703 Cork Cold Springs Rd, Geneva, OH 44041-9325, United States",Ohio,Geneva,5703 Cork Cold Springs Rd,44041-9325,-80.95989,41.73223,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701875,Beepothecary,,Laurie Dotson,beepothecary@gmail.com,614-450-2339,https://beepothecary.wordpress.com/,,,,,,,"1815 Marietta Rd NE, Lancaster, OH 43130-8530, United States",Ohio,Lancaster,1815 Marietta Rd NE,43130-8530,-82.5434,39.72284,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701876,Berry Family Farm,,,berryfamilyfarm@gmail.com,"740-438-4463, 740-50",www.berryfamilyfarm.com,,,,,,,"5500 Canal Rd NE, Pleasantville, OH 43148-9752, United States",Ohio,Pleasantville,5500 Canal Rd NE,43148-9752,-82.47712,39.85575,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701877,Best Family Farms LLC,,Steve Best,hayseed300@gmail.com,740-251-7142,www.bestfamilyfarms.com,,,,,,,"1320 S Best Rd, Stockport, OH 43787, United States",Ohio,Stockport,1320 S Best Rd,43787,-81.91049,39.58357,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701878,Bison Ranch,,,bisonranchellsworthoh@gmail.com,330- 301-7352,https://www.facebook.com/The-Bison-Ranch-562272297252109/,,,,,,,"5946 S Salem Warren Rd, North Jackson, OH 44451-9706, United States",Ohio,North Jackson,5946 S Salem Warren Rd,44451-9706,-80.85756,41.03229,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701879,Bissell Maple Farm,,,,,,,,,,,,"82 W Ashtabula St, Jefferson, OH 44047-1044, United States",Ohio,Jefferson,82 W Ashtabula St,44047-1044,-80.77307,41.74178,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701880,The Blueberry Knoll,,,,,,,,,,,,"2349 Plymouth Gageville Rd, Ashtabula, OH 44004, United States",Ohio,Ashtabula,2349 Plymouth Gageville Rd,44004,-80.70343,41.83969,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701881,Bluegreen Gardens,,Elizabeth Zawislak,info@bluegreengardensflowers.com,740-777-3977,www.bluegreengardensflowers.com,,,,,,,"60 Hamburg Rd SW, Lancaster, OH 43130-9098, United States",Ohio,Lancaster,60 Hamburg Rd SW,43130-9098,-82.60678,39.69532,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701882,Bucks Pastured Poultry,,,,,,,,,,,,"1738 State Route 534 S, Geneva, OH 44041-8396, United States",Ohio,Geneva,1738 State Route 534 S,44041-8396,-80.95039,41.70292,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701883,Catalpa Grove Farm,,,craigmercer@sbcglobal.net,330-482-4064,http://www.catalpagrove.com/,,,,,,,"41473 Salem Unity Rd, Columbiana, OH 44408-9422, United States",Ohio,Columbiana,41473 Salem Unity Rd,44408-9422,-80.71749,40.90015,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701884,Champaign Berry Farm,,Mike and Cathy Pullins,champaignberryfarm@gmail.com,937-232-7525,www.champaignberryfarm.com,,,,,,,"5676 E State Route 29, Urbana, OH 43078-9758, United States",Ohio,Urbana,5676 E State Route 29,43078-9758,-83.64377,40.08264,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701885,Contraban Farms Ltd. ,,,,,,,,,,,,"612 Garford Rd, Geneva, OH 44041-9636, United States",Ohio,Geneva,612 Garford Rd,44041-9636,-80.92767,41.73985,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701886,"Countryside Farm Market, LLC",,,obx623@gmail.com,330-536-2178,https://countrysidefarm.net/,,,,,,,"4684 Center Rd, Lowellville, OH 44436-9554, United States",Ohio,Lowellville,4684 Center Rd,44436-9554,-80.56489,41.02396,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701887,Crooked Fence Farms,,,,,,,,,,,,"1941 Netcher Rd, Jefferson, OH 44047-9495, United States",Ohio,Jefferson,1941 Netcher Rd,44047-9495,-80.7176,41.74075,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701888,Detwiler Farms,,,monica.detwiler@gmail.com,330-482-2276,https://www.detwilerfarm.com/,,,,,,,"4520 Renkenberger Rd, Columbiana, OH 44408-9338, United States",Ohio,Columbiana,4520 Renkenberger Rd,44408-9338,-80.73919,40.92289,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701889,DeWitt Farm,,Greg Dewitt,dewittfarm@gmail.com,"740-304-9372, 740-86",,,,,,,,"1755 Carroll Eastern Rd NE, Pleasantville, OH 43148-9711, United States",Ohio,Pleasantville,1755 Carroll Eastern Rd NE,43148-9711,-82.5613,39.79692,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701890,Don's Prawns & More,,Don Maloney,donsprawns@gmail.com,740-536-9003,,,,,,,,"7440 Coonpath Rd NE, Rushville, Ohio, 43150",Ohio,Rushville,7440 Coonpath Rd NE,43150,-82.453349596515,39.762311019815,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701891,Down the Road Farm,,Lauren Ketchum,downtheroadfarm@mail.com,614-772-8394,www.downtheroadfarm.com,,,,,,,"3594 Palmer Rd NE, New Lexington, OH 43764-9121, United States",Ohio,New Lexington,3594 Palmer Rd NE,43764-9121,-82.2168,39.74437,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701892,Eleanor's Plant Based,,Jodi Luke,eleanorsplantbased@gmail.com,740-438-6501,www.eleanorsplantbased.com,,,,,,,"800 Long St, Ashville, OH 43103-9312, United States",Ohio,Ashville,800 Long St,43103-9312,-82.9503,39.73451,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701894,Fiddlecliff Farm,,,,,,,,,,,,"6095 N River Rd W, Geneva, OH 44041-8391, United States",Ohio,Geneva,6095 N River Rd W,44041-8391,-80.97344,41.76075,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701895,Field Fresh Farm,,,,440-655-9960,,,,,,,,"2472 State Route 307 E, Jefferson, OH 44047-9657, United States",Ohio,Jefferson,2472 State Route 307 E,44047-9657,-80.70597,41.69442,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701896,Flannel Dog Farm,,,,,,,,,,,,"5003 Ninevah Rd, Ashtabula, OH 44004-9770, United States",Ohio,Ashtabula,5003 Ninevah Rd,44004-9770,-80.88677,41.85979,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701897,Foster Farms Cattle Co LLC,,Kendall Foster,mrlfosterfarms@icloud.com,740-851-3240,"https://www.facebook.com/FosterFarmsCattle?mibextid=LQQJ4d
",,,,,,,"9865 Chillicothe Lancaster Rd SW, Amanda, OH 43102-9301, United States",Ohio,Amanda,9865 Chillicothe Lancaster Rd SW,43102-9301,-82.76029,39.58762,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701898,Freeman and Fiat Farms,,,,,,,,,,,,"3352 Mells Rd, Dorset, OH 44032-9802, United States",Ohio,Dorset,3352 Mells Rd,44032-9802,-80.66543,41.67492,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701899,FreshORR Family Farms,,Richard & Gina Orr,contact@freshORRfamilyfarms.com,740-243-9085,www.freshorrfamilyfarms.com,,,,,,,"6312 US Highway 22 NW, Rushville, OH 43150-9641, United States",Ohio,Rushville,6312 US Highway 22 NW,43150-9641,-82.36739,39.77755,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701900,G. Burbick Farms,,,info@gburbickfarms.com,330- 853-7592,https://www.gburbickfarms.com/,,,,,,,"13480 New Buffalo Rd, Columbiana, OH 44408-9320, United States",Ohio,Columbiana,13480 New Buffalo Rd,44408-9320,-80.69783,40.92258,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701901,Gasper’s Garden,,,Gaspersgarden@gmail.com,330-533-7221,https://gaspers-garden.weebly.com/,,,,,,,"5720 W South Range Rd, Salem, OH 44460-9248, United States",Ohio,Salem,5720 W South Range Rd,44460-9248,-80.75946,40.94679,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701902,Generation Farms,,Chris & Angi Miller,Generationfarms17@yahoo.com,740-407-6868,https://www.facebook.com/profile.php?id=100064359444783,,,,,,,"Blacklick Eastern Rd NW, Baltimore, OH 43105, United States",Ohio,Baltimore,Blacklick Eastern Rd NW,43105,-82.65104,39.90339,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701903,Grass Powered Poultry & Meats,,,,740- 408-3500,https://grasspoweredpoultry.com/,,,,,,,"6789 Carper Ln, Hillsboro, OH 45133-7646, United States",Ohio,Hillsboro,6789 Carper Ln,45133-7646,-83.52721,39.20729,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701904,Green Edge Gardens,,,greenedgegardens@verizon.net,740-448-4021,https://casanueva.com/producer/green-edge-gardens/,,,,,,,"16232 Henry Rd, Amesville, OH 45711-9433, United States",Ohio,Amesville,16232 Henry Rd,45711-9433,-81.97682,39.42001,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701905,Harrison Farm,,Katherine Harrison,harrisonfarm13@gmail.com,614-271-0304,www.harrisonfarm13.com,,,,,,,"5278 Berger Rd, Groveport, OH 43125-9721, United States",Ohio,Groveport,5278 Berger Rd,43125-9721,-82.84879,39.81445,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701906,Henry Farms Inc. ,,,,,,,,,,,,"Voss Rd, Geneva, Ohio, 44041",Ohio,Geneva,Voss Rd,44041,-80.915642160274,41.737417239644,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701907,Historic Yellow House Farm,,,,,,,,,,,,"115 E Jefferson St, Jefferson, OH 44047-1113, United States",Ohio,Jefferson,115 E Jefferson St,44047-1113,-80.76335,41.7391,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701908,Hocking Hills Home Grown,,Joyce Shriner,joyce@farmohio.com,740-569-7400,www.HockingHillsHomegrown.wordpress.com,,,,,,,"4838 State Route 312 SW, Bremen, OH 43107-9500, United States",Ohio,Bremen,4838 State Route 312 SW,43107-9500,-82.36939,39.65808,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701909,Hubbard Run Farm,,,,,,,,,,,,"7418 Austinburg Rd, Ashtabula, OH 44004-9003, United States",Ohio,Ashtabula,7418 Austinburg Rd,44004-9003,-80.79939,41.83752,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701910,Hugus Fruit Farm,,,,740-536-9590,www.hugusfruitfarm.com,,,,,,,"1960 Old Rushville Rd NE, Rushville, OH 43150-9780, United States",Ohio,Rushville,1960 Old Rushville Rd NE,43150-9780,-82.42707,39.74598,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701911,Jakeco Farms 2 LLC,,,,,,,,,,,,"5629 Middle Rd, Conneaut, OH 44030-8823, United States",Ohio,Conneaut,5629 Middle Rd,44030-8823,-80.54421,41.88347,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701912,Joos Farm,,Todd and Lisa Joos,toddjoos@gmail.com,740-653-0771,https://www.facebook.com/jooselec,,,,,,,"1529 Becks Knob Rd SW, Lancaster, OH 43130-9552, United States",Ohio,Lancaster,1529 Becks Knob Rd SW,43130-9552,-82.65663,39.70546,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701913,Kanicki Cattle Company,,,,,,,,,,,,"4664 Schramling Rd, Pierpont, OH 44082-9712, United States",Ohio,Pierpont,4664 Schramling Rd,44082-9712,-80.61757,41.73896,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701914,Lamppost Farm,,,lamppostfarm@gmail.com,330-531-4240,http://www.lamppostfarm.com/,,,,,,,"14900 Market St, Columbiana, OH 44408-9793, United States",Ohio,Columbiana,14900 Market St,44408-9793,-80.65123,40.90089,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701915,Lillie Road Farm,,,,,,,,,,,,"3197 Lillie Rd, Jefferson, OH 44047-8309, United States",Ohio,Jefferson,3197 Lillie Rd,44047-8309,-80.67184,41.81066,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701916,Liste farms,,,ListeFarms@gmail.com,937-661-4480,https://liste-farm.site123.me/?fbclid=IwAR3YuOxVWPsjKz0Fgd-XnejoaXjUqH4FiAluzaa4WSCdnA6JVzQa_6nOMGM,,,,,,,"3554 SE River Rd, Berlin Center, OH 44401-9732, United States",Ohio,Berlin Center,3554 SE River Rd,44401-9732,-80.96437,41.06819,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701917,Mama Said Homestead,,,,,,,,,,,,"5083 State Route 45, Rome, OH 44085-9402, United States",Ohio,Rome,5083 State Route 45,44085-9402,-80.86605,41.61091,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701918,Mechling's Maple Farm,,,,,,,,,,,,"6620 Turner Rd, Pierpont, OH 44082-9732, United States",Ohio,Pierpont,6620 Turner Rd,44082-9732,-80.5452,41.7396,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701919,Moore Farms,,,,330-533-5821,https://www.facebook.com/p/Moore-Farms-Butcher-Shop-100057334664827/,,,,,,,"7393 W Western Reserve Rd, Canfield, OH 44406-8114, United States",Ohio,Canfield,7393 W Western Reserve Rd,44406-8114,-80.79055,40.98553,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701920,Moores Heritage Farm,,,,,,,,,,,,"3918 State Rd S, Ashtabula, Ohio, 44004",Ohio,Ashtabula,3918 State Rd S,44004,-80.756403021867,41.832200992774,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701921,"Nature's Bundle, LLC",,,,,,,,,,,,"5271 Wetmore Rd, Conneaut, OH 44030-8620, United States",Ohio,Conneaut,5271 Wetmore Rd,44030-8620,-80.60421,41.87057,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701922,North Root Farm and Forage,,,,,,,,,,,,"2921 Austinburg Rd, Ashtabula, OH 44004-8824, United States",Ohio,Ashtabula,2921 Austinburg Rd,44004-8824,-80.82352,41.80994,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701923,Octagon Acres,,,,,,,,,,,,"6312 Hatches Corners Rd, Conneaut, OH 44030-9650, United States",Ohio,Conneaut,6312 Hatches Corners Rd,44030-9650,-80.55695,41.88049,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701924,Outwash Terrace Farm,,,,,,,,,,,,"129 Creek Rd, Pierpont, OH 44082, United States",Ohio,Pierpont,129 Creek Rd,44082,-80.56249,41.74787,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701925,Paiges Produce,,Brian Helser,paigesproduce@msn.com,740-601-8419,www.paigesproduce.com,,,,,,,"7975 Cincinnati Zanesville Rd SW, Amanda, OH 43102-9702, United States",Ohio,Amanda,7975 Cincinnati Zanesville Rd SW,43102-9702,-82.76081,39.64878,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701926,Pennline Farm U-Pick Blueberries,,,,,,,,,,,,"6800 Turner Rd, Pierpont, OH 44082-9732, United States",Ohio,Pierpont,6800 Turner Rd,44082-9732,-80.536,41.73961,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701927,"Peter's Creek Farm, Ltd. ",,,,,,,,,,,,"3451 S Denmark Rd, Dorset, OH 44032-8714, United States",Ohio,Dorset,3451 S Denmark Rd,44032-8714,-80.66136,41.72289,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701928,Phillips Egg Company,,,,,,,,,,,,"3948 State Route 45 S, Rock Creek, OH 44084-9729, United States",Ohio,Rock Creek,3948 State Route 45 S,44084-9729,-80.86311,41.64221,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701929,Pleasant Valley Family Farms,,Kerry Lynn Sykes,pleasantvalleyfamilyfarms@gmail.com,614-554-7202,pleasantvalleyfamilyfarms.com,,,,,,,"5721 Pleasantvalley Rd SW, Lancaster, OH 43130-8916, United States",Ohio,Lancaster,5721 Pleasantvalley Rd SW,43130-8916,-82.71216,39.65463,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701930,Poor Boyz Produce,,Bill & Jodie Poor,jodiepoor@gmail.com,740-407-6588,https://poorboyz-produce.square.site,,,,,,,"7119 16th Rd SW, Amanda, OH 43102-9336, United States",Ohio,Amanda,7119 16th Rd SW,43102-9336,-82.79382,39.63086,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701931,Poplar Creek Pastures,,,poplarcreekpoultry@gmail.com,,www.poplarcreekpoultry.webs.com,,,,,,,"11635 Poplar Creek Rd, Baltimore, OH 43105, United States",Ohio,Baltimore,11635 Poplar Creek Rd,43105,-82.67054,39.89903,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701932,"Poplar Land & Cattle, Inc.",,Craig Getz,poplarland@msn.com,740-862-6085,https://www.facebook.com/poplarlandandcattle/,,,,,,,"1630 Bickel Church Rd NW, Baltimore, OH 43105-9624, United States",Ohio,Baltimore,1630 Bickel Church Rd NW,43105-9624,-82.61715,39.87221,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701933,Premium Pastured Meats,,,premiumpasturedmeats@yahoo.com,330-240-0663,https://www.premiumpasturedmeats.com/,,,,,,,"28509 State Route 62, Beloit, Ohio, 44609",Ohio,Beloit,28509 State Route 62,44609,-80.962974019797,40.900915014046,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701934,Preston Family Farms,,Trish Preston,theprestonfamilyfarm@gmail.com,614-330-5955,prestonfamilyfarms.org,,,,,,,"9025 Waterloo Eastern Rd, Canal Winchester, OH 43110-8986, United States",Ohio,Canal Winchester,9025 Waterloo Eastern Rd,43110-8986,-82.7637,39.8343,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701935,Punky's Tack & Feed Shop,,Gail & Jim Ellinger,gailellinger@yahoo.com,"740-808-2523, 
740-9",https://punkys-tack-feed-shop.hub.biz/,,,,,,,"5800 Westfall Rd SW, Lancaster, OH 43130-7994, United States",Ohio,Lancaster,5800 Westfall Rd SW,43130-7994,-82.71226,39.68945,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701936,Purple Goat Gardens,,,,,,,,,,,,"3447 Lampson Rd, Austinburg, OH 44010-9783, United States",Ohio,Austinburg,3447 Lampson Rd,44010-9783,-80.87689,41.75693,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701937,R & R Farm Produce,,,dick.berta@yahoo.com,740-654-0335,https://www.localharvest.org/r-r-farm-produce-M27580,,,,,,,"4340 Lithopolis Rd NW, Lancaster, OH 43130-9591, United States",Ohio,Lancaster,4340 Lithopolis Rd NW,43130-9591,-82.68523,39.74739,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701938,Ravenwood Heritage Farm,,,,,,,,,,,,"2782 Black Sea Rd, Jefferson, OH 44047-9688, United States",Ohio,Jefferson,2782 Black Sea Rd,44047-9688,-80.74185,41.67528,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701939,Red Basket Farm's Good Intentions Market & Cafe,,,contact@goodintentionsmarket.com,330-355-2500,https://goodintentionsmarket.com/red-basket-farm,,,,,,,"6635 State Route 87, Kinsman, OH 44428-9516, United States",Ohio,Kinsman,6635 State Route 87,44428-9516,-80.57948,41.45583,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701940,Red Beet Row,,,,,,,,,,,,"2889 Maple Rd E, Jefferson, OH 44047-8466, United States",Ohio,Jefferson,2889 Maple Rd E,44047-8466,-80.68309,41.79121,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701941,Riceland Meadows,,,,,,,,,,,,"1485 State Route 307 W, Jefferson, Ohio, 44047",Ohio,Jefferson,1485 State Route 307 W,44047,-80.804722011464,41.760004014596,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701942,River's Bend Farm Market,,,Rebeccawuthrick@yahoo.com,330-853-6340,https://www.facebook.com/RiversBendFarm/,,,,,,,"659 Knox School Rd, Alliance, OH 44601-9095, United States",Ohio,Alliance,659 Knox School Rd,44601-9095,-81.03326,40.89126,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701943,Roger's Honey LLC,,Roger and Marlene Miller,rogershoney@rogershoneyllc.com,740-862-2501,www.rogershoneyllc.com,,,,,,,"12429 Snyder Church Rd, Baltimore, OH 43105-9640, United States",Ohio,Baltimore,12429 Snyder Church Rd,43105-9640,-82.64333,39.90896,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701944,Samara Farm,,,,,,,,,,,,"2680 Lillie Rd, Jefferson, OH 44047-8768, United States",Ohio,Jefferson,2680 Lillie Rd,44047-8768,-80.69119,41.81083,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701945,Schmitt Farms,,,Schmittfarms2013@gmail.com,614-406-3461,https://www.facebook.com/SchmittFarms2013/,,,,,,,"3875 Bickel Church Rd NW, Baltimore, OH 43105-9493, United States",Ohio,Baltimore,3875 Bickel Church Rd NW,43105-9493,-82.65936,39.87477,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701946,Schultz Valley Farms,,Lynne Schultz,schultzvalleyfarms@yahoo.com,740-438-8337,https://www.facebook.com/SchultzValleyFarms,,,,,,,"424 Zion Rd SE, Lancaster, Ohio, 43130",Ohio,Lancaster,424 Zion Rd SE,43130,-82.461953015282,39.712498984166,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701947,Scooter’s Farm Market,,,,330-607-3332,https://www.loc8nearme.com/ohio/akron/scooters-farm-market/7040844/,,,,,,,"1572 N Cleveland Massillon Rd, Akron, OH 44333-1865, United States",Ohio,Akron,1572 N Cleveland Massillon Rd,44333-1865,-81.63673,41.17829,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701948,Seiberling Farm,,,,"330-328-7004, 614-35",https://www.facebook.com/Seiberling-Farm-192438307445760,,,,,,,"4117 Greenwich Rd, Norton, OH 44203-5433, United States",Ohio,Norton,4117 Greenwich Rd,44203-5433,-81.67401,41.03129,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701949,Smith's Fruit Farm,,,,440- 466-2433,https://smith-s-fruit-farm.hub.biz/?fbclid=IwAR3mk6MbKP9De6JGNXaFoEVKJ-Ewps6X20xxIjU1kcbxgs4dHq4fnuQ5czI,,,,,,,"6611 S Ridge Rd E, Geneva, OH 44041-8252, United States",Ohio,Geneva,6611 S Ridge Rd E,44041-8252,-80.88968,41.80896,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701950,Spencer Meats,,,spencermeats@gmail.com,330-309-5884,http://www.spencermeats.com/,,,,,,,"11635 Smith Goshen Rd, Beloit, OH 44609-9726, United States",Ohio,Beloit,11635 Smith Goshen Rd,44609-9726,-80.97434,40.95039,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701951,Spencer's Farm ,,,,,,,,,,,,"6367 Root Rd, Conneaut, OH 44030-8779, United States",Ohio,Conneaut,6367 Root Rd,44030-8779,-80.55553,41.83383,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701952,Spring Rose Farm Market,,,leonandgayle98@gmail.com,330-482-1521,https://www.facebook.com/profile.php?id=100057066985302,,,,,,,"13189 Columbiana Canfield Rd, Columbiana, OH 44408-9771, United States",Ohio,Columbiana,13189 Columbiana Canfield Rd,44408-9771,-80.71879,40.92678,,
