Type,ModifyDate,Image,ListingID,Name,Description,ContactName,ContactEmail,ContactPhone,Website,Facebook,Twitter,Instagram,Pinterest,Youtube,Blog,Address,State,City,Street,Zip,Longitude,Latitude,Dates,Products
on-farm market,"Jun 22nd, 2021",default-onfarmmarket-4-3.jpg,701603,Frontiere Farm House,,Nicole Goetz,frontierefarmhouse@gmail.com,2698306508,frontierefarm.house,facebook.com/frontierefarmhouse,,,,,frontierefarm.house,"11211 22 Mile Rd, Marshall, Michigan 49068",Michigan,Marshall,11211 22 Mile Rd,49068,-84.869149,42.234523,,
on-farm market,"Mar 13th, 2015",default-onfarmmarket-4-3.jpg,700354,Fruit Ridge Hayrides LLC,,Nancy Briggs,fruitridgehayrides@msn.com,616-887-5052,www.fruitridgehayrides.com,https://www.facebook.com/fruitridge.hayrides,,,,,,"11966 Fruit Ridge Ave., Kent City, Michigan 49330",Michigan,Kent City,11966 Fruit Ridge Ave.,49330,-85.769231,43.183267,,
on-farm market,"Mar 19th, 2015",default-onfarmmarket-4-3.jpg,700268,Destiny Farm- FarmStand,,Joni Lickey,Mlickey105@aol.com,248-789-5384,,,,,,,,"13078 Windy Hollow, Brighton Township, Michigan 48380",Michigan,Brighton Township,13078 Windy Hollow,48380,-83.691015,42.533793,,
on-farm market,"Mar 23rd, 2015",default-onfarmmarket-4-3.jpg,700015,Two Sparrows Farm LLC,,Daniel and Whitney Belprez,info@twosparrowsfarm.com,517-214-7447,https://twosparrowsfarm.wordpress.com/,https://www.facebook.com/TwoSparrowsFarm,,,,,,"9436 Peck Lake Rd., Lowell, Michigan 49331",Michigan,Lowell,9436 Peck Lake Rd.,49331,-85.261964,42.900684,,
on-farm market,"Mar 23rd, 2015",default-onfarmmarket-4-3.jpg,700549,Blueberry Lane Farms,,Alicia Cummings,blueberrylanefarms@hotmail.com,810-793-4590,www.blueberrylanefarms.com,Blueberry Lane Farms,,,,,,"13240 Blueberry Lane, Otter Lake, Michigan 48464",Michigan,Otter Lake,13240 Blueberry Lane,48464,-83.470335,43.1983610,,
on-farm market,"Mar 23rd, 2015",default-onfarmmarket-4-3.jpg,700825,Immerfrost Farm,,David Eagleton,immerfrost.farm@gmail.com,9207868088,ImmerfrostFarm.com,http://goo.gl/qlvwg,https://www.twitter.com/ImmerfrostFarm,,,,,"N8536 Pelkey Rd K 3, Stephenson, Michigan 49887",Michigan,Stephenson,N8536 Pelkey Rd K 3,49887,-87.547894,45.421889,,
on-farm market,"Mar 28th, 2015",default-onfarmmarket-4-3.jpg,700774,Green Oak Farmers and Community Market,,Joe Otis,greenoakmarket@gmail.com,313-590-1960,www.facebook.com/GreenOakMarket,www.facebook.com/GreenOakMarket,,,,,,"11299 Grand River Avenue, Brighton, Michigan 48116",Michigan,Brighton,11299 Grand River Avenue,48116,-83.727164,42.5159990,,
on-farm market,"Mar 8th, 2017",default-onfarmmarket-4-3.jpg,701395,Grange Fruit Farm,,Robert Versluis,rbv97@aol.com,616-862-5408,grangefruit.com,Grange Fruit Farm,,,,,,"10724 Grange Ave NE, Rockford, Michigan 49341",Michigan,Rockford,10724 Grange Ave NE,49341,-85.625363,43.159966,,
on-farm market,"May 18th, 2015",default-onfarmmarket-4-3.jpg,701260,Peckham Farms,,David Allen,dallen@peckham.org,5173164102,http://www.peckham.org/Business-Operations/Peckham-Farms.aspx/,https://www.facebook.com/Peckham.Farms,,,,,,"5408 W. Grand River Rd., Lansing, Michigan 48906",Michigan,Lansing,5408 W. Grand River Rd.,48906,-84.628209,42.777257,,
on-farm market,"May 24th, 2016",default-onfarmmarket-4-3.jpg,701338,"Kitipi Farm, llc",,Erin Swystun Kitipi,kitipifarm@gmail.com,269.491.9232,,"Kitipi Farm, llc",,,,,,"130 Hastings Ct, Bangor , Michigan 49013",Michigan,Bangor,130 Hastings Ct,49013,-86.106671,42.321930,,
on-farm market,"May 2nd, 2017",default-onfarmmarket-4-3.jpg,701406,Speaker Lone Oak Orchard,,Darlene Dambacher,speakerorchard@frontier.com,810 387-21210,speakerorchard.com,Speaker orchard,,,,,,"7353 Brockway Rd., Melvin, Michigan 48454",Michigan,Melvin,7353 Brockway Rd.,48454,-82.801607,43.207260,,
on-farm market,"Nov 14th, 2014",default-onfarmmarket-4-3.jpg,701170,L& L Bull,,L&L Bull-  Lynn Bull,applemom7@yahoo.com,616 675-4288,llbull,L&LBull,,,,,,"16530 Hall Rd, Casnovia, Michigan 49318",Michigan,Casnovia,16530 Hall Rd,49318,-85.836698,43.2494138,,
on-farm market,"Nov 19th, 2014",default-onfarmmarket-4-3.jpg,701172,Hanulcik Farm Market,,Carol Hanulcik,hanulcikfarm@gmail.com,616-527-3630,www.farm-grown.com,,,,,,,"1425 N. State Rd. (M-66) at the corner of Dildine, Ionia, Michigan 48846",Michigan,Ionia,1425 N. State Rd. (M-66) at the corner of Dildine,48846,-85.075274,43.008938,,
on-farm market,"Oct 16th, 2014",default-onfarmmarket-4-3.jpg,701142,"Happy Buddha Farm, LLC",,Happy Buddha Farm,braman.marty@gmail.com,616-460-6825,www.happybuddhafarm.com,facebook.com/happybuddhafarm,,,,,,"10423 Vergennes St, Lowell, Michigan 49331",Michigan,Lowell,10423 Vergennes St,49331,-85.410060,42.958307,,
on-farm market,"Oct 18th, 2014",default-onfarmmarket-4-3.jpg,701145,Coon's Berry Farm,,Jerry and Yulia Coon,coonsberryfarm@hotmail.com,989-948-0773,www.coonsberryfarm.com,,,,,,,"2724 N Lewis Rd, Coleman, Michigan 48618",Michigan,Coleman,2724 N Lewis Rd,48618,-84.566845,43.690128,,
on-farm market,"Oct 1st, 2014",default-onfarmmarket-4-3.jpg,700760,Christofferson Farms,,carole christofferson,hattrickred@gmail.com,231-845-5831,,,,,,,,"3441 South Morton Road, Ludington, Michigan 49431",Michigan,Ludington,3441 South Morton Road,49431,-86.358937,43.891499,,
on-farm market,"Sep 10th, 2014",default-onfarmmarket-4-3.jpg,700376,Greener Grass Farms,,Dan Marsh,dan@marshbrothersonline.com,517-425-7049,www.greenergrassfarms.com,,,,,,,"9800 Youngs Rd., Quincy, Michigan 49082",Michigan,Quincy,9800 Youngs Rd.,49082,-84.804553,41.9123800,,
on-farm market,"Sep 11th, 2014",default-onfarmmarket-4-3.jpg,701055,The Blue Barn,,Andrew Smith,ads26andrew@gmail.com,269-781-4523,http://www.thebluebarninmarshall.com/,,,,,,,"16147 US HWY 27 N, Marshall, Michigan 49068",Michigan,Marshall,16147 US HWY 27 N,49068,-84.964657,42.307229,,
on-farm market,"Sep 12th, 2014",default-onfarmmarket-4-3.jpg,701058,S&C Nelson Farm,,Steve or Caton Nelson,nelsons7@msu.edu,9062655684,,,,,,,,"301 Nelson Road, Iron River, Michigan 49935",Michigan,Iron River,301 Nelson Road,49935,-88.533402,46.0944389,,
on-farm market,"Sep 16th, 2014",default-onfarmmarket-4-3.jpg,700635,A.W. Overhiser Orchards,,Allan Overhiser,awo@i2k.com,616-836-3298,www.overhiserorchards.com,www.facebook.com/OverhiserOrchards,,,,,,"6405 109th Avenue, South Haven, Michigan 49090",Michigan,South Haven,6405 109th Avenue,49090,-86.169217,42.483804,,
on-farm market,"Sep 18th, 2014",default-onfarmmarket-4-3.jpg,700609,Orchard Beach Farm,,Philip Muir,orchardbeachfarm@dmcibb.net,517-639-4609,www.farmermaps.com,,,,,,,"130 Orchard Trail, Quincy, Michigan 49082",Michigan,Quincy,130 Orchard Trail,49082,-84.912234,41.890472,,
on-farm market,"Sep 3rd, 2014",default-onfarmmarket-4-3.jpg,701014,BP Farms,,Bill Picken,bpfarmsllc@gmail.com,734-529-2032,,http://www.facebook.com/BPFarmsLLC/,,,,,,"6300 Rea Rd, Dundee, Michigan 48131",Michigan,Dundee,6300 Rea Rd,48131,-83.722228,41.986419,,
on-farm market,"Sep 6th, 2017",default-onfarmmarket-4-3.jpg,701428,Swoish Farms,,Gary Swoish,swoishfarmsllc@yahoo.com,8106884019,,https://www.facebook.com/swoishfarms/,,,,,,"4867 Swoish Road, North Branch, Michigan 48461",Michigan,North Branch,4867 Swoish Road,48461,-83.160217,43.1868314,,
on-farm market,"Sep 9th, 2016",default-onfarmmarket-4-3.jpg,701369,Borderline Farm,,Norm Allen,borderline.farm@hotmail.com,269-506-3012,http://borderline.farm,https://www.facebook.com/BorderlineFarm.MI,,,,,,"71269 Bauman Rd, Sturgis , Michigan 49091",Michigan,Sturgis,71269 Bauman Rd,49091,-85.337939,41.7610830,,
